index,question,options,gold,explanation,pred_noexp,prob_noexp,pred_exp,prob_exp,is_correct_noexp,is_correct_exp,sufficiency,usefulness,probs_noexp,probs_exp
1056,واحدهای نجومی می‌توانند برای اندازه‌گیری فواصل بین اشیاء در فضا استفاده شوند. یک واحد نجومی (AU) فاصله بین زمین و خورشید است. با توجه به این اطلاعات، مریخ تقریباً چگونه از خورشید فاصله دارد؟,"['۰.۴', '۰.۷', '۱.۰', '۱.۵']",D,مریخ به طور متوسط حدود ۱.۵ واحد نجومی (AU) از خورشید فاصله دارد. این فاصله به دلیل مدار بیضوی مریخ و موقعیت آن نسبت به زمین و خورشید ممکن است تغییر کند، اما به طور کلی فاصله آن از خورشید تقریباً ۱.۵ AU است.,B,0.7148565649986267,D,0.9883734583854675,False,True,True,True,[0.203216   0.71485656 0.03586975 0.04605768],[1.0979837e-02 2.0748643e-04 4.3924878e-04 9.8837346e-01]
1057,سنجابی که آجیل جمع می‌کند به درختان کمک می‌کند,"['رشد کنند.', 'تولید مثل کنند.', 'در برابر بیماری مقاومت کنند.', 'قوی\u200cتر شوند.']",B,سنجاب‌ها با جمع‌آوری و پنهان کردن آجیل‌ها، بذرها را پراکنده می‌کنند که به رشد درختان جدید کمک می‌کند و در نتیجه، به تولید مثل درختان یاری می‌رسانند.,A,0.7474842071533203,B,0.8487489819526672,False,True,True,True,[0.7474842  0.21373995 0.00574065 0.03303516],[1.4806773e-01 8.4874898e-01 4.7126712e-04 2.7119548e-03]
1058,سوال: فناوری جدید در برخی کشورها بر روی رویه‌های پزشکی و اکتشافات فضایی متمرکز است. در کشورهای دیگر، فناوری جدید بر پیشگیری از بیماری و تغذیه جمعیتی رو به افزایش تمرکز دارد. کدام اظهار نظر بهترین توضیح را برای اینکه چرا کشورها بر انواع مختلف فناوری جدید تمرکز می‌کنند، ارائه می‌دهد؟,"['الف) پیشرفت\u200cهای فناوری در برخی جمعیت\u200cها مؤثر نیستند.', 'ب) نیازها و نگرش\u200cها بر توسعه فناوری تأثیر می\u200cگذارند.', 'ج) پیشرفت\u200cهای پزشکی در برخی کشورها مهم نیست.', 'د) فناوری در کشورهای در حال توسعه ارزان است.']",B,کشورها به دلیل نیازها و نگرش‌های متفاوت خود بر توسعه فناوری‌های مختلف تمرکز می‌کنند. کشورهایی که با چالش‌های بهداشتی و غذایی مواجه‌اند، بیشتر بر فناوری‌های پیشگیری از بیماری و تأمین غذا تأکید دارند، در حالی که کشورهای دیگر به فناوری‌های پیشرفته‌تری مانند اکتشافات فضایی و روش‌های پزشکی جدید توجه می‌کنند.,B,0.9696570634841919,B,0.9840574860572815,True,True,True,True,[0.02024285 0.96965706 0.00166163 0.00843848],[1.4202288e-02 9.8405749e-01 3.3400580e-04 1.4062170e-03]
1059,سبزیجات می‌توانند به صورت علمی بر اساس همه موارد زیر طبقه‌بندی شوند مگر اینکه,"['اندازه.', 'رنگ.', 'شکل اجزای گیاه.', 'اینکه طعم خوبی دارند.']",D,سبزیجات بر اساس اندازه، رنگ و شکل اجزای گیاه طبقه‌بندی می‌شوند زیرا این ویژگی‌ها علمی و قابل اندازه‌گیری‌اند. اما طعم سبزیجات ویژگی‌ای سلیقه‌ای است و نمی‌تواند معیاری علمی برای طبقه‌بندی باشد.,A,0.5741904377937317,D,0.9541177749633789,False,True,True,True,[0.57419044 0.0529924  0.20958903 0.16322811],[0.04258117 0.00205477 0.00124628 0.9541178 ]
1060,امیلی در حال رکاب زدن بر روی دوچرخه‌اش است. کدام گزینه بهترین توضیح را برای این موضوع ارائه می‌دهد که چرا تنها بخشی از انرژی مصرف شده برای رکاب زدن به حرکت رو به جلو دوچرخه منتقل می‌شود؟,"['انرژی تایر دوچرخه در حرکتی دایره\u200cای اعمال می\u200cشود.', 'انرژی دوچرخه تنها به یک چرخ منتقل می\u200cشود.', 'دنده\u200cها و زنجیر دوچرخه با روغن پوشانده شده\u200cاند.', 'دنده\u200cها و زنجیر دوچرخه اصطکاک تولید می\u200cکنند.']",D,فقط بخشی از انرژی پدال زدن به حرکت دوچرخه منتقل می‌شود زیرا دنده‌ها و زنجیر اصطکاک تولید می‌کنند. این اصطکاک باعث تبدیل بخشی از انرژی به گرما می‌شود و کارایی سیستم را کاهش می‌دهد.,D,0.645450234413147,D,0.858535885810852,True,True,True,True,[0.3441377  0.00809334 0.00231878 0.64545023],[0.13166074 0.00665823 0.00314512 0.8585359 ]
1061,کدام یک از عبارات زیر در مورد خورشید صحیح است؟,"['A) خورشید یک ستاره بسیار بزرگ است که در فاصله\u200cای دور از کهکشان راه شیری قرار دارد.', 'B) خورشید در مرکز کهکشان راه شیری قرار دارد.', 'C) خورشید یک ستاره با اندازهٔ متوسط است که در نزدیکی لبهٔ کهکشان راه شیری قرار دارد.', 'D) خورشید کهکشان راه شیری و چند کهکشان دیگر را در مدارهای اطراف خود دارد.']",C,خورشید یک ستاره با اندازه متوسط است که در نزدیکی لبه کهکشان راه شیری قرار دارد. این ستاره در مرکز کهکشان نیست و به دور مرکز کهکشان در حال چرخش است، نه اینکه کهکشان‌ها به دور آن بچرخند.,A,0.9615588784217834,C,0.9720979928970337,False,True,True,True,[0.9615589  0.020251   0.00241864 0.0157715 ],[0.02001825 0.00394183 0.972098   0.00394183]
1062,هنگامی که آب شیرین و آب نمک در یک مصب به هم می‌رسند، آب نمک معمولاً زیر آب شیرین جریان می‌یابد زیرا آب نمک چگالی بیشتری دارد. این پدیده چه تأثیری بر روی مواد مغذی متمرکز در آب شیرین دارد؟,"['آنها به نزدیکی ساحل نگه\u200cداشته می\u200cشوند.', 'آنها از ساحل پراکنده می\u200cشوند.', 'آنها توسط آب دریا رقیق می\u200cشوند.', 'آنها توسط آب دریا غیرفعال می\u200cشوند.']",B,زمانی که آب شیرین و آب شور در مصب به هم می‌رسند، آب شور به دلیل چگالی بیشتر زیر آب شیرین قرار می‌گیرد. این امر باعث می‌شود که مواد مغذی آب شیرین به سواحل نزدیک‌تر باقی بمانند و در نتیجه متمرکز شوند. بنابراین، گزینه A صحیح است.,A,0.6435146331787109,A,0.9991245865821838,False,False,False,False,[0.64351463 0.3457967  0.00806907 0.00261964],[9.9912459e-01 6.3047325e-04 9.9755351e-05 1.4514317e-04]
1063,کدام یک از موارد زیر نمونه‌ای از سازگاری برای دفاع در برابر شکارچیان است؟,"['گردن بلند زرافه', 'خال\u200cهای گوزن بچه', 'پوشش چرب سمور', 'آبشش\u200cهای ماهی']",B,نقاط روی پوست بچه گوزن‌ها به عنوان یک سازگاری برای دفاع در برابر شکارچیان عمل می‌کند. این خال‌ها به آنها کمک می‌کنند تا در محیط‌های جنگلی بهتر استتار شوند و کمتر دیده شوند. این نوع استتار در سنین پایین که بچه گوزن‌ها آسیب‌پذیرتر هستند، بسیار حیاتی است.,A,0.9069287776947021,B,0.9900122880935669,False,True,True,True,[0.9069288  0.06595483 0.00285293 0.02426343],[9.55993216e-03 9.90012288e-01 1.20341785e-04 3.07303504e-04]
1064,یک صفحه اقیانوسی زیر یک صفحه قاره‌ای فرو می‌رود. کدام یک از این اشکال زمین‌ساختی احتمالاً نتیجه تعامل این صفحات است؟,"['کوه\u200cهای آتشفشانی', 'مرزهای تبدیل', 'قفسه\u200cهای قاره\u200cای', 'گسل\u200cهای نرمال']",A,زمانی که یک صفحه اقیانوسی زیر یک صفحه قاره‌ای فرورفتگی می‌کند، معمولاً کوه‌های آتشفشانی تشکیل می‌شوند. این به دلیل ذوب شدن صفحه اقیانوسی و تولید ماگما است که به سطح زمین می‌آید. بنابراین، گزینه A صحیح است.,B,0.9306697845458984,A,0.9975844621658325,False,True,True,True,[0.04089078 0.9306698  0.01931543 0.00912397],[9.9758446e-01 1.4910453e-03 6.2156020e-04 3.0292422e-04]
1065,آب‌های روان از مزارع نزدیک می‌تواند مقادیر اضافی مواد مغذی را به بدنه‌های آبی مانند دریاچه‌ها وارد کند. این فرایند غیرزیستی به احتمال زیاد باعث کاهش کدام جنبه از یک دریاچه می‌شود؟,"['عمق آب', 'سطح اکسیژن برای ماهی\u200cها', 'مقدار مواد معدنی در آب', 'انباشتن مواد آلی']",B,"ورود مواد مغذی اضافی به دریاچه‌ها باعث رشد زیاد جلبک‌ها می‌شود که به ""تغذیه بیش از حد"" معروف است. این رشد جلبک‌ها در نهایت منجر به کاهش سطح اکسیژن در آب می‌شود، زیرا اکسیژن هنگام تجزیه جلبک‌ها مصرف می‌شود و این وضعیت برای ماهی‌ها و سایر موجودات آبزی مضر است.",B,0.9846363067626953,B,0.9985717535018921,True,True,True,True,[5.2074213e-03 9.8463631e-01 4.2745119e-04 9.7287446e-03],[1.0178109e-03 9.9857175e-01 1.6104105e-04 2.4942527e-04]
1066,زمین و ماه تمامی این ویژگی‌های مشترک را دارند به جز,"['هسته.', 'قشر.', 'آب.', 'مناطق میانی.']",C,"زمین و ماه هر دو هسته، قشر و گوشته دارند، اما ماه عمدتاً فاقد آب است. در حالی که زمین دارای آب در اقیانوس‌ها و دریاهاست، ماه تنها مقادیر کمی آب به شکل یخ در قطب‌هایش دارد. بنابراین، گزینه ""آب"" ویژگی مشترک نیست.",A,0.616635799407959,C,0.9968300461769104,False,True,True,True,[0.6166358  0.06499293 0.02709309 0.29127812],[2.7998905e-03 1.9658318e-04 9.9683005e-01 1.7348403e-04]
1067,کدام یک بیشتر احتمال دارد که به الگوی چرخشی یک طوفان سهمگین که در اقیانوس اطلس شکل می‌گیرد، کمک کند؟,"['جریان خلیج', 'اثر کوریولیس', 'رطوبت نسبی پایین', 'سیستم\u200cهای فشار بالا']",B,اثر کوریولیس به دلیل چرخش زمین، باعث می‌شود طوفان‌ها در نیمکره شمالی به سمت راست و در نیمکره جنوبی به سمت چپ بچرخند. این اثر به ویژه در طوفان‌های استوایی اقیانوس اطلس اهمیت دارد و الگوی چرخشی آن‌ها را شکل می‌دهد. بنابراین، اثر کوریولیس عامل اصلی در ایجاد الگوی چرخشی طوفان‌های اقیانوس اطلس است.,B,0.5307928919792175,B,0.9641241431236267,True,True,True,True,[0.363386   0.5307929  0.00170931 0.10411184],[0.03247904 0.96412414 0.00104404 0.00235277]
1068,یک دستگاه خیاطی دستی از یک باتری استفاده می‌کند تا سوزن حرکت کند. سوزن به سرعت بالا و پایین می‌رود. چه نوع تبدیلی از انرژی در حال وقوع است؟,"['حرکت به انرژی شیمیایی تغییر می\u200cکند.', 'انرژی ذخیره شده به حرکت تغییر می\u200cکند.', 'الکتریسیته به انرژی ذخیره شده تغییر می\u200cکند.', 'حرارت به الکتریسیته تغییر می\u200cکند.']",B,در این دستگاه، انرژی ذخیره شده در باتری به انرژی حرکتی تبدیل می‌شود تا سوزن به سرعت حرکت کند. این نشان‌دهنده تبدیل انرژی الکتریکی به انرژی حرکتی است.,B,0.9926969408988953,B,0.9963451027870178,True,True,True,True,[5.9840484e-03 9.9269694e-01 1.4073132e-04 1.1783289e-03],[3.4154609e-03 9.9634510e-01 9.3908195e-05 1.4544786e-04]
1069,در حینی که آرچی به سمت پارک راه می‌رود، او فکر می‌کند کدام مسیر سریع‌تر خواهد بود. او تصمیم می‌گیرد با استفاده از مسیرهای مختلف به پارک برود و مدت زمانی که طول می‌کشد را اندازه‌گیری کند. او برای مقایسه‌اش باید چه کار کند تا مقایسه‌اش منصفانه باشد؟,"['هر روز به بخش\u200cهای مختلف پارک برود', 'هر روز با یک دوست متفاوت برود', 'هر روز با همان سرعت راه برود', 'در همان زمان از روز راه برود']",C,برای مقایسه عادلانه زمان‌های مسیرها، آرچی باید هر روز با همان سرعت راه برود. این کار تأثیر سرعت را حذف می‌کند و به او امکان می‌دهد زمان‌های مختلف را دقیق‌تر مقایسه کند. اگر سرعت متفاوت باشد، نتایج ممکن است نادرست باشد و نمی‌تواند به درستی سریع‌ترین مسیر را شناسایی کند.,C,0.4803752601146698,C,0.9667655229568481,True,True,True,True,[0.13870926 0.00679886 0.48037526 0.37411663],[0.02919379 0.0026319  0.9667655  0.00140875]
1070,یک نمونه فلزی در داخل یک بشر پر از آب در حال جوش قرار داده می‌شود. پس از دو دقیقه فلز خارج می‌شود. پس از 5 دقیقه فلز را می‌توان با دست برداشت اما آب هنوز خیلی داغ است که بتوان به آن دست زد. کدام یک از این تعاملات ماده و انرژی به تصویر کشیده شده است؟,"['آب دارای ظرفیت حرارتی ویژه پایینی است', 'فلزات دارای ظرفیت حرارتی ویژه پایینی هستند', 'شیشه بشر یک عایق خوب است', 'آب به سرعت انرژی حرارتی خود را به هوا از دست می\u200cدهد']",B,این سوال نشان می‌دهد که فلز پس از دو دقیقه در آب جوش، دما را سریع‌تر افزایش می‌دهد و پس از ۵ دقیقه می‌توان آن را برداشت. این نشان‌دهنده ظرفیت حرارتی ویژه پایین فلز است که باعث می‌شود دما را سریع‌تر تغییر دهد. در حالی که آب هنوز داغ است، این نشان می‌دهد که فلز سریع‌تر از آب دما را از دست می‌دهد.,A,0.5925335884094238,B,0.9371200799942017,False,True,True,True,[0.5925336  0.27880186 0.0124426  0.1162219 ],[0.05967452 0.9371201  0.00116347 0.00204195]
1071,کدام بیانی به درستی رابطه‌ای میان فاصله از زمین و یک ویژگی از یک ستاره را توصیف می‌کند؟,"['با کاهش فاصله از زمین به ستاره، اندازه آن افزایش می\u200cیابد.', 'با افزایش فاصله از زمین به ستاره، اندازه آن کاهش می\u200cیابد.', 'با کاهش فاصله از زمین به ستاره، درخشندگی ظاهری آن افزایش می\u200cیابد.', 'با افزایش فاصله از زمین به ستاره، درخشندگی ظاهری آن افزایش می\u200cیابد.']",C,با کاهش فاصله از زمین به یک ستاره، نور بیشتری به ما می‌رسد و درخشندگی ظاهری آن افزایش می‌یابد. این به قانون معکوس مربع نور مربوط می‌شود که می‌گوید با افزایش فاصله، شدت نور کاهش می‌یابد. بنابراین، گزینه C صحیح است.,C,0.8851485848426819,C,0.9754027724266052,True,True,True,True,[0.05023012 0.01439117 0.8851486  0.05023012],[0.00510846 0.00165847 0.9754028  0.01783027]
1072,دانشمندان به مطالعه فسیل‌ها می‌پردازند تا دربارهٔ,"['ترکیب زمین.', 'الگوهای تشکیل بلور.', 'خواص فیزیکی سنگ\u200cها.', 'موجودات قدیمی.']",D,دانشمندان با بررسی فسیل‌ها اطلاعاتی درباره موجودات قدیمی و شرایط زندگی آن‌ها به دست می‌آورند. فسیل‌ها شواهدی از ساختار و محیط زیست این موجودات را ارائه می‌دهند و به درک تاریخ زندگی روی زمین کمک می‌کنند.,D,0.8251744508743286,D,0.9879488945007324,True,True,True,True,[1.4255607e-01 3.1808559e-02 4.6086987e-04 8.2517445e-01],[1.0953707e-02 1.0188534e-03 7.8565536e-05 9.8794889e-01]
1073,برخی از خودروهای جدید ساخته شده می‌توانند با سوخت تجدیدپذیری که عمدتاً از ذرت تهیه می‌شود، کار کنند. دانشمندان در حال توسعه سوخت‌های تجدیدپذیر بیشتری هستند تا جایگزین بنزین شوند. چرا احتمالاً سوخت‌های تجدیدپذیر اهمیت بیشتری پیدا می‌کنند؟,"['الف) سوخت\u200cهای تجدیدپذیر انرژی کمتری آزاد می\u200cکنند.', 'ب) مخزن\u200cهای سوخت خودروها کوچک\u200cتر می\u200cشوند.', 'ج) تقاضا برای بنزین در حال کاهش است.', 'د) منابع سوخت غیرقابل تجدید محدود هستند.']",D,سوخت‌های غیرقابل تجدید مانند بنزین محدود و در حال کاهش هستند. بنابراین، توسعه سوخت‌های تجدیدپذیر به عنوان جایگزینی برای سوخت‌های فسیلی اهمیت دارد. این سوخت‌ها نه تنها وابستگی به منابع محدود را کاهش می‌دهند، بلکه به حفظ محیط زیست نیز کمک می‌کنند.,C,0.49963054060935974,C,0.6875879764556885,False,False,False,False,[0.18380381 0.01352438 0.49963054 0.30304125],[0.08276475 0.00466927 0.687588   0.22497793]
1074,کدام یک از موارد زیر می‌تواند ناشی از فرسایش باشد؟,"['شکاف\u200cهایی که در یک سنگ بزرگ تشکیل می\u200cشوند', 'ذوب شدن سنگ\u200cها برای تشکیل ماگما', 'تشکیل یخچال\u200cهای طبیعی در دامنه\u200cی کوه', 'ترکیب سنگ\u200cریزه\u200cها برای تشکیل یک سنگ بزرگ']",A,هوازدگی فرآیندی است که در آن سنگ‌ها و مواد معدنی تجزیه و فرسوده می‌شوند. شکاف‌های ایجاد شده در سنگ بزرگ نتیجه این فرآیند است، زیرا هوازدگی موجب شکستگی و تغییر شکل سنگ‌ها می‌شود. سایر گزینه‌ها به فرآیندهای دیگری مرتبط هستند که با هوازدگی ارتباط ندارند.,A,0.8371445536613464,A,0.9774701595306396,True,True,True,True,[0.83714455 0.04713631 0.04713631 0.06858293],[0.97747016 0.00515944 0.01589218 0.0014782 ]
1075,کدام یک از فعالیت‌های انسانی به کاهش آلودگی هوا کمک خواهد کرد؟,"['سوزاندن محصولات کشاورزی', 'رانندگی با خودرو هیبریدی', 'سوزاندن زباله\u200cهای خانگی', 'استفاده از زغال\u200cسنگ برای تولید انرژی']",B,استفاده از خودروهای هیبریدی به دلیل کاهش مصرف سوخت فسیلی و انتشار کمتر آلاینده‌ها، به کاهش آلودگی هوا کمک می‌کند. این خودروها ترکیبی از موتور الکتریکی و احتراق داخلی دارند که گازهای گلخانه‌ای و آلاینده‌ها را کاهش می‌دهد.,B,0.9185958504676819,B,0.9960405826568604,True,True,True,True,[0.05826687 0.91859585 0.01891649 0.00422084],[3.1455082e-03 9.9604058e-01 3.3153413e-04 4.8237931e-04]
1076,برای تعیین نقطه جوش یک مایع، یک دانش‌آموز باید از تمام این ابزارها استفاده کند به جز,"['یک کرنومتر.', 'یک منبع گرما.', 'عینک ایمنی.', 'یک دماسنج.']",A,برای تعیین نقطه جوش یک مایع، به دماسنج برای اندازه‌گیری دما، منبع گرما برای گرم کردن مایع و عینک ایمنی برای حفاظت از چشم‌ها نیاز داریم. اما کرنومتر ضروری نیست، زیرا زمان جوشیدن مایع در این آزمایش اهمیت ندارد.,A,0.4777156710624695,A,0.9942145943641663,True,True,True,True,[0.47771567 0.4215826  0.05035086 0.05035086],[9.942146e-01 4.667506e-03 1.987664e-04 9.190865e-04]
1077,کدامیک از این گزینه‌ها نیاز به استفاده از منابع تجدید ناپذیر را کاهش می‌دهد؟,"['بازیافت محصولات کاغذی', 'آب دادن به چمن یک بار در هفته', 'طراحی خودروهایی که بهینه سوخت هستند', 'استفاده از زغال سنگ برای تولید برق']",C,بازیافت محصولات کاغذی نیاز به منابع تجدید ناپذیر را کاهش می‌دهد زیرا تولید کاغذ جدید از درختان را کمتر می‌کند. این فرآیند منابع طبیعی را حفظ کرده و مصرف انرژی و آب برای تولید کاغذ را نیز کاهش می‌دهد، که به کاهش استفاده از منابع غیرقابل تجدید کمک می‌کند.,A,0.8456375598907471,A,0.9937147498130798,False,False,False,False,[0.84563756 0.08895563 0.04761452 0.01779225],[0.99371475 0.00357341 0.00168796 0.0010238 ]
1078,دو دانش آموز در حال تحقیق درباره عواملی هستند که موجب ذوب شدن یخ به سرعت می‌شوند. آنها می‌خواهند تحقیقی را انجام دهند. در کدامیک از این مراحل تحقیق آنها یخ را اندازه‌گیری خواهند کرد؟,"['نشان دادن برخی از نمودارها', 'گرفته شدن نتیجه\u200cگیری', 'توسعه یک فرضیه', 'جمع\u200cآوری برخی داده\u200cها']",D,در مرحله جمع‌آوری داده‌ها، دانش‌آموزان اندازه‌گیری‌هایی انجام می‌دهند تا تأثیر عوامل بر ذوب یخ را بررسی کنند. این مرحله شامل ثبت مقدار یخ و زمان ذوب آن است که برای تحلیل نتایج ضروری است.,D,0.9645529389381409,D,0.9697969555854797,True,True,True,True,[3.2780334e-02 2.1285773e-03 5.3818861e-04 9.6455294e-01],[2.9228188e-02 8.9651399e-04 7.8336518e-05 9.6979696e-01]
1079,پیاده‌رو در یک روز گرم و صاف در کجا داغ‌ترین احساس خواهد شد؟,"['زیر یک میز پیک\u200cنیک', 'در نور مستقیم خورشید', 'زیر یک برکه', 'در سایه']",B,در یک روز گرم و آفتابی، پیاده‌رو زیر نور مستقیم خورشید داغ‌ترین خواهد بود، زیرا تابش خورشید دما را افزایش می‌دهد. در مقابل، سایه و مکان‌های دیگر مانند زیر میز پیک‌نیک یا برکه دما را کاهش می‌دهند و احساس گرما را کمتر می‌کنند.,B,0.7240762114524841,B,0.9760988354682922,True,True,True,True,[0.18307513 0.7240762  0.02497085 0.06787781],[1.7773427e-02 9.7609884e-01 3.5752659e-04 5.7701869e-03]
1080,دو جمعیت از ماهی‌های صخره‌ای در همزیستی زیستی با یکدیگر زندگی می‌کنند. کدام جمله بهترین توصیف‌کننده رابطه آنهاست؟,"['این گونه\u200cها با یکدیگر رقابت می\u200cکنند.', 'یک گونه به گونه دیگر شکار می\u200cکند.', 'این گونه\u200cها یکدیگر را نادیده می\u200cگیرند.', 'یک گونه از گونه دیگر بهره\u200cمند می\u200cشود.']",C,دو جمعیت ماهی‌های صخره‌ای در همزیستی معمولاً از یکدیگر بهره‌مند می‌شوند. این به این معناست که یکی از گونه‌ها از دیگری برای تأمین غذا یا پناهگاه استفاده می‌کند، بدون اینکه به آن آسیب برساند. بنابراین، بهترین توصیف رابطه آن‌ها این است که یک گونه از گونه دیگر بهره‌مند می‌شود.,A,0.7793977856636047,D,0.9731296300888062,False,False,False,False,[0.7793978  0.08246944 0.00216366 0.13596912],[2.5933025e-02 7.8310957e-04 1.5420340e-04 9.7312963e-01]
1081,یک روبات اکتشافی به سیاره مریخ ارسال شد. جاذبه روی مریخ ضعیف‌تر از جاذبه روی زمین است. در مقایسه با جرم و وزن روبات روی زمین، روبات در مریخ دارای:,"['جرم و وزن کمتری است.', 'جرم کمتری اما وزن برابر دارد.', 'جرم برابری اما وزن کمتری دارد.', 'جرم و وزن برابری دارد.']",C,جرم یک جسم در هر نقطه ثابت است، بنابراین جرم ربات در مریخ با زمین برابر است. اما وزن به نیروی گرانشی بستگی دارد و به دلیل جاذبه ضعیف‌تر مریخ، وزن ربات کمتر است. بنابراین، ربات در مریخ دارای جرم برابر ولی وزن کمتری است.,A,0.7735955715179443,C,0.9826872944831848,False,True,True,True,[0.7735956  0.17193955 0.04347313 0.01099173],[0.01412722 0.00191191 0.9826873  0.00127361]
1082,سندی فهمید که درختان در حین فتوسنتز گازهایی را به هوا آزاد می‌کنند. چه گازی یک درخت آزاد می‌کند؟,"['دی\u200cاکسید کربن', 'هیدروژن', 'نیترژن', 'اکسیژن']",D,در فرایند فتوسنتز، درختان دی‌اکسید کربن را جذب کرده و با استفاده از نور خورشید و آب، اکسیژن تولید می‌کنند و آن را به هوا آزاد می‌کنند. بنابراین، گاز اصلی آزاد شده توسط درختان اکسیژن است.,A,0.4992917776107788,D,0.9461168646812439,False,True,True,True,[4.9929178e-01 1.2522093e-03 1.6425410e-04 4.9929178e-01],[5.3168166e-02 6.3863950e-04 7.6274613e-05 9.4611686e-01]
1083,در یک بازی کشتی tug-of-war، نیروهای متعادل بهترین نمایانگری را زمانی دارند که هر دو تیم باعث شوند پرچم به,"['وسط بماند.', 'به زمین بیفتد.', 'به آرامی در یک جهت حرکت کند.', 'سریعاً در یک جهت کشیده شود.']",A,در یک بازی کشتی، زمانی که نیروها متعادل‌اند، پرچم در وسط باقی می‌ماند. این نشان‌دهنده عدم برتری یکی از تیم‌ها بر دیگری است و پرچم در وضعیت ثابت قرار دارد.,A,0.9166346788406372,A,0.9948669672012329,True,True,True,True,[0.9166347  0.07502184 0.00290891 0.00543456],[9.9486697e-01 4.0657939e-03 5.5024534e-04 5.1690766e-04]
1084,در چه وضعیتی ارسال یک محصول با هواپیما به جای کامیون مزیت دارد؟,"['محصول بسیار سنگین و نسبتاً بزرگ است.', 'محصول به تغییرات فشار حساس است.', 'محصول باید به فاصله طولانی به سرعت بعد از تولید تحویل داده شود.', 'محصول باید به چندین مکان که در شعاع ۵۰ مایلی قرار دارند تحویل داده شود.']",C,حمل و نقل هوایی برای محصولاتی که نیاز به تحویل سریع و در مسافت‌های طولانی دارند، مناسب‌تر است. این روش می‌تواند زمان تحویل را به طور قابل توجهی کاهش دهد و برتری نسبت به حمل و نقل زمینی دارد.,A,0.6842785477638245,C,0.9079540371894836,False,True,True,True,[0.68427855 0.2830299  0.01837843 0.01431314],[0.06628783 0.02152051 0.90795404 0.00423764]
1085,در مقایسه با مقدار اطلاعات ارثی در یک سلول بدن انسان، چه مقدار اطلاعات ارثی در یک سلول جنسی انسان وجود دارد؟,"['یک\u200cچهارم مقدار', 'نیمه مقدار', 'همان مقدار', 'دو برابر مقدار']",B,سلول‌های جنسی انسان (اسپرم و تخمک) فقط نیمی از اطلاعات وراثتی سلول‌های بدن را دارند. این به دلیل فرایند میوز است که تعداد کروموزوم‌ها را به نصف کاهش می‌دهد. بنابراین، اطلاعات وراثتی در سلول‌های جنسی نیمه مقدار موجود در سلول‌های بدن است.,C,0.4507223963737488,B,0.9590592980384827,False,True,True,True,[0.35102296 0.12913413 0.4507224  0.06912052],[0.03725947 0.9590593  0.00161169 0.00206945]
1086,چگونه جوانه‌های دانه‌های دفن شده در تاریکی مطلق در خاک به سطح خاک می‌رسند؟,"['آن\u200cها به سمت نور رشد می\u200cکنند.', 'آن\u200cها به سمت گرمای سطح رشد می\u200cکنند.', 'آن\u200cها در جهت مخالف بستر سنگی رشد می\u200cکنند.', 'آن\u200cها در جهت مخالف نیروی جاذبه رشد می\u200cکنند.']",D,جوانه‌های دانه‌ها در تاریکی مطلق به سمت بالا و در جهت مخالف نیروی جاذبه رشد می‌کنند. این پدیده گراوی‌تروپیسم نام دارد و به گیاهان کمک می‌کند تا به سطح خاک برسند و نور را پیدا کنند. گیاهان به نیروی جاذبه پاسخ می‌دهند و این پاسخ به آن‌ها اجازه می‌دهد تا حتی بدون نور به سمت بالا رشد کنند.,A,0.6048978567123413,D,0.7929689884185791,False,True,True,True,[0.60489786 0.13444474 0.06350721 0.1971502 ],[0.1776278  0.02403931 0.0053639  0.792969  ]
1087,در یک اکوسیستم مرتع، موجودات از همان گونه یک غذای مشابه می‌خورند. زمانی که باران کم می‌شود، کدام یک بیشتر احتمال دارد که افزایش یابد؟,"['ظرفیت حمایتی', 'چگالی جمعیت', 'رقابت برای فضا', 'رقابت برای منابع']",D,در اکوسیستم مرتع، با کاهش بارندگی، منابع غذایی محدود می‌شود و رقابت بین موجودات یک گونه برای غذا افزایش می‌یابد. این رقابت به دلیل وابستگی همه به یک نوع غذا در شرایط کمبود بروز می‌کند.,A,0.46191835403442383,D,0.5006176233291626,False,True,True,True,[0.46191835 0.21904877 0.03776874 0.2812642 ],[0.0876766  0.3898814  0.02182443 0.5006176 ]
1088,زمانی که مولکول‌های آب شروع به کند شدن می‌کنند، وارد مرحله‌ای می‌شوند که دیگر قادر به عبور آسان از یکدیگر نیستند. آب در حال عبور از یک تغییر فاز است و  ,"['به عنوان یک مخلوط باقی می\u200cماند.', 'به عنوان یک ترکیب باقی می\u200cماند.', 'به یک عنصر تبدیل می\u200cشود.', 'به یک ترکیب تبدیل می\u200cشود.']",B,زمانی که مولکول‌های آب کند می‌شوند و دیگر نمی‌توانند به راحتی از کنار یکدیگر عبور کنند، به تغییر فاز به حالت مایع یا جامد وارد می‌شوند. آب همواره به عنوان یک ترکیب شیمیایی (H2O) باقی می‌ماند و به عنصر یا مخلوط تبدیل نمی‌شود.,A,0.5025479197502136,B,0.6056222915649414,False,True,True,True,[0.5025479  0.1260752  0.16188376 0.20949313],[0.04932564 0.6056223  0.32416627 0.02088579]
