index,question,options,gold,masked_explanation,pred_noexp,prob_noexp,pred_exp,prob_exp,is_correct_noexp,is_correct_exp,sufficiency,usefulness,probs_noexp,probs_exp
987,کدام مکانیزم نمونه‌ای از مکانیزم بازخورد منفی در بدن انسان نیست؟,"['انقباض عضلات', 'تنظیم فشار خون', 'تنظیم دمای بدن', 'نگهداری سطح قند خون']",A,مکانیسم [MASK] پاسخ مثبت به تحریکات عصبی است و به تنظیمات خودکار بدن مربوط نمی‌شود. سایر گزینه,A,0.6569967269897461,A,0.7569198608398438,True,True,True,True,[0.6569967  0.31034327 0.00718542 0.02547453],[0.75691986 0.21770994 0.00512005 0.02025018]
988,آیا مردم ممکن است درختان افتاده را از جنگل‌ها برای کاهش خطر آتش‌سوزی بردارند؟ اکنون برداشتن درختان تأثیری بر سلامت جنگل دارد. کدامین تأثیر احتمالاً برداشتن درختان افتاده از جنگل‌ها بر سلامت جنگل خواهد داشت؟,"['افزایش خطر آتش\u200cسوزی در جنگل', 'افزایش منابع غذایی برای قارچ\u200cهای جنگلی', 'کاهش باروری خاک به دلیل جلوگیری از بازیافت مواد مغذی', 'کاهش پوشش گیاهی جنگل به دلیل افزایش نفوذ نور خورشید']",C,برداشتن درختان افتاده موجب کاهش باروری خاک می‌شود، زیرا این درختان مواد مغذی را به خاک بازمی‌گردانند و حذف آن‌ها کیفیت,A,0.979106068611145,C,0.9294383525848389,False,True,True,True,[0.97910607 0.01604363 0.00169099 0.00315918],[6.7196913e-02 2.9524264e-03 9.2943835e-01 4.1225110e-04]
989,کدام ویژگی بیشتر احتمال دارد که کودکان از والدین خود به ارث ببرند؟,"['شکل گوشواره\u200cها', 'توانایی موسیقی', 'شخصیت', 'زبان']",A,کودکان ویژگی‌های فیزیکی مانند شکل لاله گوش را بیشتر از والدین به ارث می‌برند، زیرا این ویژگی‌ها تحت تأثیر ژن,A,0.470990389585495,A,0.99713134765625,True,True,True,True,[0.4709904  0.03438602 0.4709904  0.02363314],[9.9713135e-01 1.6987327e-03 3.6737672e-04 8.0242450e-04]
990,کدام زوج از سیستم‌های بدن انسان نزدیک‌ترین همکاری را دارند؟,"['سیستم عصبی و ادراری', 'سیستم گوارش و ماهیچه\u200cای', 'سیستم استخوانی و گردش خون', 'سیستم تنفسی و قلبی-عروقی']",D,[MASK] به‌طور هماهنگ کار می‌کنند؛ تنفس اکسیژن را وارد و دی‌اکسید کربن را خارج می‌کند، در حالی که,D,0.6655611991882324,D,0.9392586350440979,True,True,True,True,[0.21607608 0.04821309 0.07014963 0.6655612 ],[0.04639902 0.00627943 0.00806294 0.93925864]
991,کدام فعالیت مثالی از یک تغییر شیمیایی است؟,"['حل شدن شکر در آب', 'تبخیر آب در هوا', 'روشن کردن یک کبریت', 'یخ زدن آب']",C,روشن کردن کبریت یک تغییر شیمیایی است زیرا ترکیبات آن با اکسیژن واکنش داده و محصولات جدیدی تولید می‌کنند,A,0.8644523024559021,C,0.9873628616333008,False,True,True,True,[0.8644523  0.00852459 0.10385083 0.02317225],[1.2260293e-02 2.7086513e-04 9.8736286e-01 1.0607231e-04]
992,کدام یک از موارد زیر نمونه‌ای از تشکیل یک مخلوط است؟,"['زنگ زدن بر روی میخ آهنی', 'حل شدن بلورهای شکر در آب', 'تشکیل نمک طعام توسط سدیم و کلر', 'واکنش هیدروژن و اکسیژن برای تولید آب']",B,حل شدن شکر در آب مخلوطی است زیرا اجزا جداگانه‌اند و قابل تفکیک‌اند، در حالی که سایر گزینه‌ها واکنش‌های,B,0.9486901760101318,B,0.9953827261924744,True,True,True,True,[0.04704836 0.9486902  0.0012538  0.0030077 ],[3.1619032e-03 9.9538273e-01 5.4945645e-04 9.0590050e-04]
993,پرندگانی مانند مرغابی دارای پرهایی هستند که با روغن طبیعی پوشانده شده است و این روغن آنها را خشک نگه می‌دارد. این ویژگی خاصی است که مرغابی‌ها دارند و به آنها کمک می‌کند تا,"['جوجه\u200cهای خود را تغذیه کنند', 'به محیط خود سازگار شوند', 'مادیانی را جلب کنند', 'به دنبال غذا بگردند']",B,پرهای روغنی مرغابی‌ها آنها را در برابر آب مقاوم کرده و به سازگاری با محیط‌های آبی کمک می‌کند.,B,0.4511587619781494,B,0.9948864579200745,True,True,True,True,[0.21311231 0.45115876 0.02565226 0.3100766 ],[4.1178204e-03 9.9488646e-01 2.8022117e-04 7.1556983e-04]
994,کدام یک از ویژگی‌های زیر خاصیت شیمیایی ماده است؟,"['چگالی', 'نقطه جوش', 'شتاب احتراق', 'شکل']",C,خاصیت شیمیایی ماده ویژگی‌هایی است که در واکنش‌های شیمیایی تغییر می‌کنند. قابلیت اشتعال نشان‌دهنده تغییر در ساختار شیمیایی است، در حالی که,B,0.9957029223442078,C,0.9278878569602966,False,True,True,True,[3.6263063e-03 9.9570292e-01 2.8850714e-04 3.8220987e-04],[0.02443929 0.04637763 0.92788786 0.00129524]
995,عمل اصلی دستگاه گوارش انسان چیست؟,"['شکستن غذاها برای جذب در خون', 'تعویض اکسیژن و دی\u200cاکسید کربن در ریه\u200cها', 'آزاد کردن انرژی از قندها درون سلول\u200cها', 'انتقال مواد مغذی به تمام بخش\u200cهای بدن']",A,عملکرد اصلی دستگاه گوارش تجزیه غذاها برای جذب مواد مغذی به خون است. بنابراین، گزینه [MASK] صحیح است.,C,0.8797985315322876,A,0.8023201823234558,False,True,True,True,[0.07264266 0.00867593 0.87979853 0.03888281],[0.8023202  0.01475252 0.15860455 0.02432279]
996,دانش‌آموزان درباره‌ی انواع مختلف امواج در حال یادگیری هستند. کمترین احتمال برای تولید یک موج توسط دانش‌آموزان کدام است؟,"['با پرتاب یک توپ به هوا', 'با لرزاندن انتهای یک طناب', 'با پرتاب یک سنگ ریزه به داخل استخر آب', 'با کشیدن یک اسباب بازی فنری']",A,پرتاب توپ به هوا موجی تولید نمی‌کند، زیرا حرکت عمودی است و با ایجاد موج در مواد دیگر ارتباط ندارد.,A,0.6934670209884644,A,0.8618116974830627,True,True,True,True,[0.693467   0.25511226 0.01260245 0.03881828],[0.8618117  0.10292873 0.0229665  0.01229308]
997,کدام یک از این حیوانات بیشتر احتمال دارد که در کف جنگل‌های ویرجینیا زندگی کند و از آن غذا بخورد؟,"['خفاش', 'ماهی قزل آلا', 'موش گوزنی', 'عقاب طلایی']",C,موش گوزن جانداری زمینی است که در جنگل‌ها زندگی کرده و از مواد غذایی کف جنگل تغذیه می‌کند.,A,0.6260790228843689,C,0.9165714979171753,False,True,True,True,[0.626079   0.09638811 0.20246567 0.07506713],[0.07553124 0.00370218 0.9165715  0.00419512]
998,از بین این پروژه‌های تحقیقاتی، کدام یک بهترین انتخاب برای دانشجویی است که به مسائل زیست‌محیطی علاقه‌مند است؟,"['متحمل کردن خودروها به سوخت کمتر', 'پیدا کردن مکان\u200cهای بیشتر برای معادن مس', 'بزرگتر و سریع\u200cتر کردن کشتی\u200cهای اقیانوس\u200cپیما', 'جایگزینی کارگران انسانی با ربات\u200cها']",A,پروژه کاهش مصرف سوخت خودروها به طور مستقیم با مسائل زیست‌محیطی مرتبط است و به کاهش آلودگی و گازهای گلخانه‌ای کمک می‌کند. پس,A,0.9711995720863342,A,0.9978359341621399,True,True,True,True,[0.9711996  0.01066336 0.01369202 0.00444515],[9.9783593e-01 1.1775093e-03 5.9208879e-04 3.9441619e-04]
999,تغییرات باید در نظریه علمی هنگامی انجام شود که,"['حمایت عمومی از نظریه کاهش یابد.', 'نظریه بیش از ۱۰۰ سال قدمت داشته باشد.', 'تکنولوژی جدید اطلاعات به\u200cروز را ارائه دهد.', 'با افزودن داده\u200cها می\u200cتوان به سود مالی دست یافت.']",C,تئوری‌های علمی باید با شواهد جدید و اطلاعات به‌روز اصلاح شوند که از فناوری‌های نوین به‌دست آمده‌اند.,C,0.7994611859321594,C,0.9338421821594238,True,True,True,True,[0.1783839  0.01851003 0.7994612  0.00364484],[5.9698533e-02 5.5528288e-03 9.3384218e-01 9.0647436e-04]
1000,"دانش‌آموزان دیدند که یک پرنده هر چند دقیقه به یک بوته بزرگ پرواز می‌کند و برمی‌گردد. دانش‌آموزان به معلم خود گفتند: ""پرنده در آن بوته لانه دارد."" این جمله مثالی است از","['الف) یک استنتاج که از مشاهدات به دست آمده است.', 'ب) یک مشاهده که از پیش\u200cبینی\u200cها به وجود آمده است.', 'ج) یک پیش\u200cبینی که از نمونه\u200cهای داده استخراج شده است.', 'د) یک نتیجه که از استنتاج به دست آمده است.']",A,این جمله استنتاجی از مشاهدات است؛ دانش‌آموزان با دیدن پرنده، نتیجه‌گیری کرده‌اند که در بو,A,0.9181082248687744,A,0.9987308382987976,True,True,True,True,[0.9181082  0.00788138 0.04606842 0.02794191],[9.9873084e-01 3.3799451e-04 3.3799451e-04 5.9319881e-04]
1001,یک معلم مدلی از یک اتم هیدروژن می‌سازد. یک توپ گلف قرمز به عنوان پروتون و یک توپ گلف سبز به عنوان الکترون استفاده می‌شود. کدام یک در مورد این مدل نادرست است؟,"['تعداد ذرات', 'جرم نسبی ذرات', 'نوع ذرات موجود', 'بارهای ذرات موجود']",B,مدل معلم از نظر جرم نسبی نادرست است؛ زیرا جرم پروتون بسیار بیشتر از الکترون است و توپ‌های گلف,A,0.5229793190956116,B,0.5970267653465271,False,True,True,True,[0.5229793  0.3594381  0.05512161 0.06246097],[0.36211506 0.59702677 0.02042913 0.02042913]
1002,کدام‌یک از موارد زیر شباهتی بین امواج ایکس و امواج صداست؟,"['هر دو انرژی را منتقل می\u200cکنند.', 'هر دو به یک خلأ نیاز دارند.', 'هر دو سرعت یکسانی دارند.', 'هر دو فرکانس یکسانی دارند.']",A,هر دو نوع موج انرژی را منتقل می‌کنند، اما روش‌ها و محیط‌های انتقال متفاوت است.,A,0.9546850919723511,A,0.9991554021835327,True,True,True,True,[9.5468509e-01 4.1945938e-02 3.3042737e-04 3.0385535e-03],[9.9915540e-01 5.5749563e-04 8.8208617e-05 1.9878118e-04]
1003,منبع غذا و رشد برای یک قارچ چیست؟,"['موجودات در حال فساد', 'نور آفتاب', 'مواد معدنی در خاک', 'آب در خاک']",A,قارچ‌ها به عنوان تجزیه‌کننده، از موجودات در حال پوسیدگی برای تغذیه و رشد استفاده می,A,0.40322670340538025,C,0.478395015001297,True,False,False,False,[0.4032267  0.21583171 0.1904708  0.1904708 ],[0.32879576 0.07279333 0.47839502 0.1200159 ]
1004,زغال‌سنگ و خورشید از نظر منابع انرژی چگونه مقایسه می‌شوند؟,"['زغال\u200cسنگ تجدیدپذیر است و خورشید نیز تجدیدپذیر است.', 'زغال\u200cسنگ تجدیدپذیر است و خورشید غیرتجدیدپذیر است.', 'زغال\u200cسنگ غیرتجدیدپذیر است و خورشید تجدیدپذیر است.', 'زغال\u200cسنگ غیرتجدیدپذیر است و خورشید نیز غیرتجدیدپذیر است.']",C,زغال‌سنگ غیرتجدیدپذیر است زیرا به آرامی تشکیل می‌شود و تمام می‌شود. اما انرژی خورشیدی تجدیدپذیر است و به طور مداوم,C,0.9787417054176331,C,0.9800965189933777,True,True,True,True,[1.3778152e-02 7.3749134e-03 9.7874171e-01 1.0519749e-04],[1.5718503e-02 3.9742598e-03 9.8009652e-01 2.1062806e-04]
1005,دور ریختن یک منبع، مانند کاغذ، مهم است زیرا,"['شرکت\u200cهای کاغذ نمی\u200cتوانند کاغذ کافی تولید کنند.', 'استفاده از کاغذ بازیافتی قطع درختان جدید را کاهش می\u200cدهد.', 'بیشتر کاغذها از گونه\u200cهای درختانی تهیه می\u200cشوند که در معرض خطر هستند.', 'کاغذ بازیافتی از کاغذی که بدون بازیافت تهیه می\u200cشود، ارزان\u200cتر است.']",B,بازیافت کاغذ نیاز به قطع درختان جدید را کاهش داده و به حفظ محیط زیست کمک می‌کند.,D,0.8732072710990906,B,0.9169115424156189,False,True,True,True,[0.07209843 0.04955248 0.00514182 0.8732073 ],[0.04012922 0.91691154 0.02147963 0.02147963]
1006,قورباغهٔ آواز کوهستانی گونه‌ای در خطر انقراض در مریلند است. علاوه بر از دست دادن زیستگاه، چه عاملی بیشتر احتمال دارد که باعث کاهش جمعیت این قورباغه شده باشد؟,"['افزایش منبع غذایی', 'محل\u200cهای بیشتر برای تکثیر قورباغه\u200cها', 'حفظ تالاب\u200cهای بومی', 'سموم حل شده در آب']",D,کاهش جمعیت قورباغه‌های آواز کوهستانی به دلیل [MASK] است که بر سلامت و زیستگاه آن‌ها تأثیر منفی دارد و به کاهش جمعیتشان من,D,0.9152060151100159,D,0.8063731789588928,True,True,True,False,[0.07490491 0.00894612 0.00094291 0.915206  ],[0.1792247  0.01163788 0.00276424 0.8063732 ]
1007,در مطالعه لایه‌های رسوبی سنگ، یک زمین‌شناس منطقه‌ای را پیدا کرد که در آن سنگ‌های قدیمی‌تر بر روی سنگ‌های جوان‌تر قرار داشت. کدام‌یک بهتر توضیح می‌دهد که این چگونه اتفاق افتاد؟,"['فعالیت زلزله لایه\u200cهای سنگ را تا کرد.', 'بروز فوران\u200cهای آتشفشانی یک لایه سنگ را نابود کرد.', 'فرسایش چندین لایه سنگ را از بین برد.', 'هواشناسی لایه\u200cبندی سنگ\u200cها را تغییر داد.']",A,فرسایش طبیعی یا فعالیت‌های دیگر می‌تواند لایه‌های جوان‌تر را از بین ببرد و لایه‌های قدیمی‌تر را به سطح بیاورد.,A,0.7133697867393494,A,0.44124776124954224,True,True,True,False,[0.7133698  0.18072075 0.03116017 0.07474936],[0.44124776 0.182508   0.26554757 0.1106967 ]
1008,جمعیت خرگوش‌ها در ده سال گذشته به طرز قابل توجهی افزایش یافته است. کدام یک از گزینه‌های زیر یک فرضیه منطقی برای این افزایش جمعیت است؟,"['رقابت برای غذا در میان خرگوش\u200cها افزایش یافته است.', 'مخاطره اصلی خرگوش\u200cها به دلیل توسعه انسانی از بین رفته است.', 'شرایط جوی غیرعادی سطح آب حوضچه\u200cهای محلی را کاهش داده است.', 'یک موجود که به منابع غذایی مشابهی وابسته است، به این منطقه مهاجرت کرده است.']",B,حذف شکارچیان اصلی به دلیل توسعه انسانی، فشار شکار را کاهش داده و به افزایش جمعیت خرگوش‌ها کمک کرده است.,B,0.7293047904968262,B,0.9901756644248962,True,True,True,True,[0.20894933 0.7293048  0.03659473 0.02515117],[9.6506281e-03 9.9017566e-01 6.3024803e-05 1.1061197e-04]
1009,کار نیوتن در فیزیک به ارائه توضیحات ریاضی برای نتایج اولیه کدام دانشمند کمک کرد؟,"['بطلمیوس', 'ارسطو', 'نیکلاس کپرنیک', 'دیمیتری مندل لیف']",C,کار نیوتن در فیزیک به تقویت نظریه هلیوسنتریک کپرنیکوس کمک کرد و با قوانین حرکت و گرانش، پایه‌های علمی آن,A,0.8947579264640808,A,0.6999838352203369,False,False,False,False,[0.8947579  0.00784774 0.00327142 0.09412278],[0.69998384 0.00221056 0.29179665 0.00600892]
1010,کدامیک از این ابزارها بهترین گزینه برای استفاده در هنگام مشاهده حشرات در زمینه است؟,"['قطب\u200cنما', 'لنز دستی', 'میکروسکوپ', 'ترمومتر']",B,برای مشاهده حشرات، [MASK] بهترین گزینه است زیرا جزئیات را به وضوح نشان می‌دهد و سبک و قابل حمل است. [MASK],C,0.732073962688446,A,0.4160836338996887,False,False,False,False,[0.16334778 0.09907544 0.73207396 0.0055028 ],[0.41608363 0.32404625 0.2523675  0.00750269]
1011,کدام یک از موارد زیر عملکرد نورون‌های حرکتی در سیستم عصبی است؟,"['اعمال نیروی مستقیم به سیستم اسکلتی', 'جمع\u200cآوری اطلاعات درباره محرک\u200cها', 'انتقال پیام\u200cها از مغز به بدن', 'کنترل مستقیم عملکرد عضلات']",D,نورون‌های حرکتی سیگنال‌هایی از مغز به عضلات منتقل کرده و حرکات را کنترل می‌کنند,A,0.683992326259613,A,0.7007390260696411,False,False,False,False,[0.6839923  0.04372616 0.02065478 0.25162673],[0.700739   0.01882052 0.05115949 0.22928093]
1012,حضور دماهای بالا در طول شکل‌گیری سوخت‌های فسیلی منجر به درصد بالاتری از کدام محصول می‌شود؟,"['قیر', 'زغال\u200cسنگ', 'نفت خام', 'گاز طبیعی']",D,در دماهای بالا، مواد آلی بیشتر به [MASK] تبدیل می‌شوند، در حالی که دماهای پایین‌تر [MASK] و [MASK] تولید می,C,0.8022146224975586,C,0.6012392044067383,False,False,False,False,[0.10856794 0.05811223 0.8022146  0.03110524],[0.25063378 0.09220302 0.6012392  0.05592396]
1013,پیش‌بینی آسمانی می‌گوید که طوفان برفی شدیدی امروز دیرتر می‌آید. کدام مشاهده آب و هوایی احتمالاً درست قبل از بارش برف است؟,"['آسمان صاف', 'ابرهای ضخیم خاکستری', 'ابرهای کوچک سفید', 'دمای گرم']",B,قبل از بارش برف، ابرهای ضخیم و خاکستری در آسمان ظاهر می‌شوند که نشان‌دهنده رطوبت و شرایط مناسب برای بار,B,0.8405863642692566,B,0.9975759387016296,True,True,True,True,[0.14550252 0.84058636 0.00944815 0.00446299],[1.9257746e-03 9.9757594e-01 2.0297515e-04 2.9532707e-04]
1014,چرا نگاه کردن به ماه ایمن‌تر از نگاه کردن به خورشید است؟,"['الف) ماه کم نورتر است.', 'ب) ماه به زمین نزدیک\u200cتر است.', 'ج) ماه عمدتاً در شب می\u200cدرخشد.', 'د) ماه تنها یک بار در ماه کامل می\u200cشود.']",A,نگاه به ماه ایمن‌تر است چون نور کمتری نسبت به خورشید دارد و آسیب کمتری به چشم می‌زند.,A,0.49962317943573,A,0.6429229974746704,True,True,True,True,[0.49962318 0.30303678 0.14426713 0.05307291],[0.642923   0.23467755 0.07618865 0.04621075]
1015,هنگام جمع‌آوری گل‌های وحشی، یک دانش‌آموز شروع به عطسه کردن می‌کند و چشم‌هایش خارش و آب‌ریزش دارد. کدام سیستم بدنی این واکنش را ایجاد می‌کند؟,"['الف) ایمنی', 'ب) عصبی', 'پ) عضلانی', 'ت) گردش خون']",A,این واکنش آلرژیک ناشی از تحریک سیستم ایمنی است که به گرده‌ها واکنش نشان می‌دهد و عطسه و,A,0.8285238146781921,A,0.9763891100883484,True,True,True,True,[0.8285238  0.14482193 0.00148792 0.02516628],[9.7638911e-01 2.0503180e-02 6.5907359e-04 2.4487555e-03]
1016,یک دانش آموز آب را در یک سینی پلاستیکی ریخت. سپس دانش آموز سینی را در فریزر قرار داد. کدام ویژگی آب تغییر کرد وقتی آب یخ زد؟,"['آب به گاز تبدیل شد.', 'جرم آب افزایش یافت.', 'آب شکل مشخصی به خود گرفت.', 'طعم آب تغییر کرد.']",C,زمانی که آب یخ می‌زند، از حالت مایع به جامد تبدیل می‌شود و شکل مشخصی پیدا می‌کند.,A,0.9539384245872498,C,0.9947882890701294,False,True,True,True,[0.9539384  0.00181653 0.03706052 0.00718451],[4.6067834e-03 2.0240796e-04 9.9478829e-01 4.0253627e-04]
1017,سوال: فرض کنید یک سوخت جدید برای خودروها از زغال‌سنگ گرفته شده است. خودروها با یک مخزن سوخت جدید به فاصله‌ی دو برابر آنچه با همان مقدار بنزین می‌توانند بروند، حرکت می‌کنند. چگونه این سوخت جدید را دسته‌بندی می‌کنید؟,"['الف) این یک سوخت فسیلی تجدیدپذیر است.', 'ب) این یک سوخت فسیلی غیراشکالی است.', 'ج) این یک سوخت زیست\u200cتوده تجدیدپذیر است.', 'د) این یک سوخت زیست\u200cتوده غیراشکالی است.']",B,سوخت جدید از زغال‌سنگ، به عنوان سوخت فسیلی غیراشکالی طبقه‌بندی می‌شود زیرا زغال‌سنگ منبعی غیرقابل تجدید است و,D,0.3033898174762726,B,0.7761840224266052,False,True,True,True,[0.26774058 0.26774058 0.16112912 0.30338982],[0.06321725 0.776184   0.02676787 0.1338309 ]
1018,کدام یک از جملات بهترین توصیف را از نوترون ارائه می‌دهد؟,"['بار منفی دارد.', 'در اطراف هسته حرکت می\u200cکند.', 'به هسته جرم اضافه می\u200cکند.', 'بار مثبت دارد.']",C,نوترون ذره‌ای خنثی در هسته است که به افزایش جرم هسته کمک می‌کند. بهترین توصیف، اشاره به اضافه کردن جرم به,B,0.8756131529808044,C,0.9909549355506897,False,True,True,True,[0.10437303 0.87561315 0.01412535 0.00588832],[5.9154960e-03 2.4659457e-03 9.9095494e-01 6.6370022e-04]
1019,دستگاه‌های باد برای تولید برق در بسیاری از نقاط ایالات متحده استفاده می‌شوند. یکی از مزایای دستگاه‌های باد این است که سوخت‌های فسیلی سوزانده نمی‌شوند. کدام یک از موارد زیر عیب دستگاه‌های باد است؟,"['الف) دستگاه\u200cهای باد می\u200cتوانند در صورت آسیب\u200cدیدگی تابش خطرناک منتشر کنند.', 'ب) مزارع توربین بادی باید در نزدیکی منابع آبی بزرگ قرار گیرند.', 'ج) دستگاه\u200cهای باد تا سال\u200cها پس از ساخت انرژی تولید نمی\u200cکنند.', 'د) مزارع توربین بادی به نسبت انرژی که تولید می\u200cکنند به مساحت زیادی نیاز دارند.']",D,یکی از معایب توربین‌های بادی نیاز به فضای زیاد است که می‌تواند محدودیت‌های استفاده از زمین و تأثیرات زیست‌محیط,A,0.9699904322624207,A,0.5569149255752563,False,False,False,False,[0.96999043 0.00398353 0.00310238 0.02292365],[0.5569149  0.00229383 0.00706551 0.43372577]
1020,کدام نوع نیرو نیاز به تماس بین دو جسم دارد تا یکی دیگری را بکشاند یا هل دهد؟,"['نیروهای اصطکاکی که توپ فوتبال در حال غلتیدن را کند می\u200cکنند', 'نیروهای مغناطیسی که گیره\u200cهای کاغذ را به یک الکترومغناطیس قوی می\u200cکشد', 'نیروهای مغناطیسی که دو آهنربا را از هم دور می\u200cکند', 'نیروی گرانش که بر قطرات باران که به زمین می\u200cافتند تأثیر می\u200cگذارد']",A,نیروی اصطکاکی برای کشاندن یا هل دادن نیاز به تماس دو جسم دارد، مانند توپ فوتبال و سطح,A,0.9942842125892639,A,0.9976722598075867,True,True,True,True,[9.9428421e-01 4.5552524e-03 5.4404727e-04 6.1648636e-04],[9.9767226e-01 1.6765748e-03 2.6527268e-04 3.8596947e-04]
1021,کدام بخش از درخت کاج غذا تولید می کند؟,"['ریشه', 'سوزن', 'تنه', 'اجازه']",D,[MASK]‌های درخت کاج از طریق فتوسنتز، نور خورشید را به انرژی شیمیایی تبدیل کرده و غذا تولید می‌کنند.,A,0.6964039206504822,A,0.684179425239563,False,False,False,False,[0.6964039  0.17676763 0.1214905  0.00533792],[0.6841794  0.06339049 0.25071427 0.0017159 ]
1022,در گیاهان نخود، قد بلند بر قد کوتاه غالب است. وقتی دو گیاه کوتاه با هم پیوند می‌خورند، چه اندازه‌ای از گیاهان نخود به دست می‌آید؟,"['فقط گیاهان کوتاه', 'گیاهان کوتاه و بلند', 'فقط گیاهان بلند', 'گیاهان با اندازه متوسط']",A,وقتی دو گیاه کوتاه با ژنوتیپ مشابه پیوند می‌خورند، فقط ژن‌های قد کوتاه منتقل می‌شود و,A,0.5435599088668823,A,0.9665198922157288,True,True,True,True,[0.5435599  0.3735829  0.00871746 0.0741398 ],[0.9665199  0.02918637 0.00162105 0.00267267]
1023,کدام نوع مخزن آب بیشترین حجم آب شیرین را شامل می‌شود؟,"['دریاچه\u200cها', 'رودها', 'صفحات یخی', 'آبخوان\u200cها']",C,بزرگ‌ترین حجم آب شیرین در یخچال‌های طبیعی ذخیره شده است، به ویژه در مناطق قطبی، که از [MASK]، [MASK] و [MASK] بیشتر است,A,0.9596874713897705,C,0.9849335551261902,False,True,True,True,[0.9596875  0.0174746  0.00303663 0.01980131],[1.4159513e-02 2.0197460e-04 9.8493356e-01 7.0496061e-04]
1024,کدام یک از این موارد بیشترین زمان را برای مشاهدۀ آن خواهد برد؟,"['یک چرخهٔ فاز ماه', 'یک چرخهٔ جزر و مد اقیانوس', 'تبدیل یک بلوط به درخت بالغ', 'تبدیل یک کرم به پروانه']",C,رشد بلوط به درخت بالغ سال‌ها تا دهه‌ها طول می‌کشد، در حالی که سایر گزینه‌ها زمان کمتری می‌بر,A,0.5587979555130005,C,0.932974636554718,False,True,True,True,[0.55879796 0.4351923  0.00121285 0.00479693],[0.05222522 0.0104457  0.93297464 0.00435442]
1025,کدام قسمت گیاه مشابه تخم پرنده است؟,"['A) برگ', 'B) ریشه', 'C) دانه', 'D) ساقه']",C,بذر به تخم پرنده شباهت دارد زیرا هر دو حاوی مواد ژنتیکی و منابع غذایی برای رشد موجود زنده جدید هستند.,C,0.3527247905731201,C,0.5429429411888123,True,True,True,True,[0.27470234 0.06129438 0.3527248  0.31127852],[0.04456747 0.37315887 0.54294294 0.03933066]
1026,کدام یک از جمله‌های زیر در مورد فتوسنتز و تنفس صحیح است؟,"['الف) فتوسنتز انرژی را ذخیره می\u200cکند و تنفس انرژی را آزاد می\u200cکند.', 'ب) تنفس انرژی را ذخیره می\u200cکند و فتوسنتز انرژی را آزاد می\u200cکند.', 'ج) فتوسنتز و تنفس یک فرآیند مشابه هستند.', 'د) فتوسنتز و تنفس هیچ ارتباطی با انرژی ندارند.']",A,فتوسنتز انرژی را در گیاهان ذخیره می‌کند و تنفس آن را آزاد می‌کند. در فتوسنتز، قند و اکسیژن تولید می‌شود و در تنفس,A,0.8160051703453064,A,0.9888024926185608,True,True,True,True,[0.8160052  0.07590031 0.08600631 0.02208825],[0.9888025  0.00463304 0.00463304 0.00193134]
1027,یک اتم به یک یون با بار -1 تبدیل می‌شود زیرا اتم,"['یک الکترون اضافه می\u200cکند.', 'یک الکترون از دست می\u200cدهد.', 'یک پروتون اضافه می\u200cکند.', 'یک پروتون از دست می\u200cدهد.']",A,یک اتم با گرفتن یک الکترون اضافی، بار منفی پیدا کرده و به یون منفی تبدیل می‌شود.,B,0.9868814945220947,A,0.9701547622680664,False,True,True,True,[1.2441216e-02 9.8688149e-01 1.9490653e-04 4.8239829e-04],[9.7015476e-01 2.9425161e-02 9.8148375e-05 3.2181613e-04]
1028,هرگاه دانشمندان هر کمیتی را به دقت چندین بار اندازه‌گیری کنند، انتظار دارند که,"['تمامی اندازه\u200cگیری\u200cها دقیقا یکسان باشد', 'تنها دو تا از اندازه\u200cگیری\u200cها دقیقا یکسان باشد', 'تمام اندازه\u200cگیری\u200cها به جز یکی دقیقا یکسان باشد', 'بیشتر اندازه\u200cگیری\u200cها نزدیک به هم باشند اما دقیقا یکسان نباشند']",D,زمانی که دانشمندان چندین بار اندازه‌گیری می‌کنند، انتظار دارند بیشتر اندازه‌گیری‌ها نزدیک به هم باشند، نه دقیقاً یکسان. بنابراین,D,0.9187690019607544,D,0.9829130172729492,True,True,True,True,[0.06629593 0.00188067 0.01305444 0.918769  ],[1.6011914e-02 4.5422307e-04 6.2084931e-04 9.8291302e-01]
1029,کدام نوع انرژی را یک فرد برای رکاب زدن بر روی دوچرخه استفاده می‌کند؟,"['نور', 'صوت', 'مکانیکی', 'الکتریکی']",C,انرژی [MASK] ناشی از حرکت و کار است. دوچرخه‌سوار با نیروی پا انرژی [MASK] تولید,C,0.9970089793205261,C,0.9961503744125366,True,True,True,False,[2.4810107e-03 1.6364039e-04 9.9700898e-01 3.4642671e-04],[3.2204569e-03 1.9340347e-04 9.9615037e-01 4.3584144e-04]
1030,در طول یک سخنرانی، یک استاد دربارهٔ پتانسیل هیدروژن برای انفجار در شرایط خاص صحبت می‌کرد. موضوع سخنرانی استاد احتمالاً چه بود؟,"['هدایت\u200cپذیری گازها', 'تغییرات فازی در ماده', 'خواص شیمیایی گازها', 'خواص فیزیکی عناصر']",C,موضوع سخنرانی استاد به [MASK] مربوط است، زیرا هیدروژن در شرایط خاص می‌تواند منفجر,B,0.7192786335945129,B,0.6243629455566406,False,False,False,False,[0.26460782 0.71927863 0.01317405 0.00293953],[0.3139494  0.62436295 0.05205792 0.00962975]
