index,question,options,gold,masked_explanation,pred_noexp,prob_noexp,pred_exp,prob_exp,is_correct_noexp,is_correct_exp,sufficiency,usefulness,probs_noexp,probs_exp
1624,سؤال: یکی از والدین دارای چشمان قهوه‌ای (BB) است و با والد دیگری که دارای چشمان آبی (bb) است، فرزندی می‌آورند. احتمال اینکه یکی از فرزندان آنها دارای چشمان آبی باشد چقدر است؟,"['الف) ۰%', 'ب) ۲۵%', 'ج) ۵۰%', 'د) ۱۰۰%']",A,والدین دارای ژن‌های متفاوت هستند، فرزندان دارای چشمان قهوه‌ای و حامل ژن چشمان آبی خواهند بود.,B,0.5753150582313538,C,0.01872158609330654,False,False,False,False,[0.02527758 0.57531506 0.3954079  0.00399949],[0.01872159 0.42610136 0.547125   0.00805205]
1625,کدام یک از سلول‌های گیاهی نیمی از DNA را از یک گیاه والد شامل می‌شوند؟,"['چوب و آبکشی', 'گرده و تخمک', 'اپیدرم و مزوفیل', 'پیش و کامبیوم']",B,سلول‌های هاپلوئید حاوی نیمی از DNA هستند.,B,0.5272318720817566,B,0.8980906009674072,True,True,True,True,[0.15046555 0.5272319  0.17183705 0.15046555],[0.03961379 0.8980906  0.00465784 0.05763772]
1626,کدام شئ در منظومه شمسی توسط یک کمربند از سیارک‌ها احاطه شده است؟,"['پلوتو', 'زحل', 'خورشید', 'ماه']",C,[MASK] مرکز منظومه است,C,0.7730592489242554,C,0.9415140748023987,True,True,True,True,[0.17215626 0.03389958 0.77305925 0.02088493],[0.0476134  0.00644377 0.9415141  0.00442874]
1627,چنگال از لبه یک میز می‌افتد. کدام نیرو چنگال را به سمت زمین حرکت می‌دهد؟,"['کشیدگی گرانش زمین', 'کشیدگی چرخش زمین', 'فشار میز', 'فشار هوای فشرده']",A,نیروی گرانش زمین,A,0.9764441251754761,A,0.9832383394241333,True,True,True,True,[0.9764441  0.00517419 0.01593763 0.00244412],[0.98323834 0.00979113 0.00593862 0.00103198]
1628,یک نمونه از یک موجود زنده چیست؟,"['الف) هوا', 'ب) آب', 'ج) سنگ', 'د) کرم']",D,موجود زنده رشد میکند,D,0.3920651078224182,B,0.022227205336093903,True,False,False,False,[0.30773544 0.27157557 0.02862385 0.3920651 ],[0.01961544 0.9525375  0.00561992 0.02222721]
1629,کشف صخره‌های مرجانی فسیل شده در خشکی نشان‌دهنده این است که,"['آب شور مرجان را به فسیل تبدیل می\u200cکند.', 'صخره\u200cها در یک دریاچه آب شیرین شکل گرفته\u200cاند.', 'سطح دریا در طول زمان تغییر کرده است.', 'صخره\u200cهای مرجانی می\u200cتوانند بر روی زمین خشک تشکیل شوند.']",C,سطح دریا تغییر کرده است.,C,0.95522540807724,C,0.9474031925201416,True,True,True,False,[0.03711052 0.00560285 0.9552254  0.00206117],[4.6801358e-02 5.6776488e-03 9.4740319e-01 1.1783585e-04]
1630,صدا در مواد جامد سریع‌تر از هوا حرکت می‌کند زیرا مولکول‌ها در یک جامد,"['نسبت به مولکول\u200cهای هوا به هم نزدیک\u200cتر هستند.', 'بیشتر از مولکول\u200cهای هوا به آسانی جابجا می\u200cشوند.', 'سریع\u200cتر از مولکول\u200cهای هوا حرکت می\u200cکنند.', 'بزرگ\u200cتر از مولکول\u200cهای هوا هستند.']",A,نزدیک‌تر بودن مولکول‌ها,C,0.94786137342453,A,0.9030419588088989,False,True,True,True,[4.6915535e-02 4.3638246e-03 9.4786137e-01 8.5928803e-04],[0.90304196 0.00995382 0.08334232 0.00366181]
1631,یک دانشمند از یک نشانگر شیمیایی خاص برای برچسب‌گذاری برخی از آمینو اسیدها استفاده می‌کند. او نشانگر را دنبال می‌کند تا اینکه بخشی از یک مولکول بزرگ در یک سلول شود. او کدام مولکول را با نشانگر شیمیایی پیدا می‌کند؟,"['یک لیپید در غشاء', 'یک آنزیم در لیزوزوم', 'یک پلی\u200cساکارید در دیواره سلولی', 'یک مولکول DNA در میتوکندری']",B,آمینو اسیدها جزء پروتئین‌ها هستند، آنزیم‌ها هم پروتئین هستند.,A,0.38871464133262634,B,0.8303532600402832,False,True,True,True,[0.38871464 0.08605899 0.34303945 0.18218689],[0.1273388  0.83035326 0.01723343 0.0250745 ]
1632,کدام فعالیت انسانی به‌طور مستقیم بر کیفیت منابع آب شیرین تأثیر می‌گذارد؟,"['کاهش لایه اوزون', 'سوزاندن بنزین در موتورهای خودرو', 'پرتاب زباله از پنجره\u200cهای خودرو', 'اجازه دادن به روان آب از مزارع کشاورزی']",D,رواناب مزارع کشاورزی باعث آلودگی,D,0.849129855632782,D,0.6785439252853394,True,True,True,False,[0.07882727 0.01786572 0.05417714 0.84912986],[0.10487422 0.02065096 0.19593082 0.6785439 ]
1633,نور خورشید مورد استفاده برای گرمایش خورشیدی منبعی است که بهتر است به عنوان,"['مصنوعی.', 'تجدیدپذیر.', 'بی\u200cپایان.', 'غیر تجدیدپذیر.']",C,تجدیدپذیر بودن انرژی,B,0.9259328246116638,B,1.5608773537678644e-05,False,False,False,False,[1.4929816e-02 9.2593282e-01 8.8775931e-05 5.9048567e-02],[1.1648332e-03 9.9848586e-01 1.5608774e-05 3.3373028e-04]
1634,کدام خاصیت یک شیء اجازه می‌دهد تا آن خم شود؟,"['الف) رنگ', 'ب) انعطاف\u200cپذیری', 'ج) جرم', 'د) اندازه']",B,خاصیت خم شدن,B,0.992464542388916,B,0.9948956370353699,True,True,True,True,[0.00182817 0.99246454 0.00207159 0.00363575],[0.00180424 0.99489564 0.00180424 0.00149577]
1635,کدام یک از منابع طبیعی تجدیدپذیر است که می‌تواند در طول زمان دوباره تأمین شود؟,"['نفت', 'زغال\u200cسنگ', 'درختان', 'گاز طبیعی']",C,منابع طبیعی تجدیدپذیر,C,0.9985253214836121,C,0.99892657995224,True,True,True,True,[1.3209481e-03 7.4522803e-05 9.9852532e-01 7.9329111e-05],[9.3981833e-04 7.7144985e-05 9.9892658e-01 5.6440476e-05]
1636,بهترین راه برای ایجاد سایه بر روی دیوار نشیمن این است که,"['یک لامپ را نزدیک به زمین نگه دارید', 'چراغ\u200cهای اتاق را خاموش کنید', 'نزدیک به دیوار در کنار یک پنجره نشسته باشید', 'بین یک منبع نور و دیوار بایستید']",D,قرار گرفتن بین نور و دیوار,C,0.48298004269599915,D,0.9448705315589905,False,True,True,True,[0.17629573 0.00877725 0.48298004 0.33194703],[0.02853262 0.00437562 0.02222123 0.94487053]
1637,گیاهی که به خاک خوب زهکشی شده نیاز دارد، بهترین رشد را در خاکی که عمدتاً از آن ساخته شده است خواهد داشت:,"['سیلت.', 'رس.', 'شن.', 'هوموس.']",C,خاک با نفوذپذیری بالا، زهکشی خوب,A,0.3809747099876404,B,0.03234247863292694,False,False,False,False,[0.3809747  0.3809747  0.0069778  0.23107284],[0.11288634 0.74188477 0.03234248 0.11288634]
1638,دانشمندان کشف کردند که اگرچه باکتری‌های عفونی ممکن است نسبت به داروهای آنتی‌بیوتیکی ایمنی پیدا کنند، برخی باکتری‌ها نمی‌توانند در برابر برخی پپتیدها مقاومت کنند که به‌عنوان مواد آنتی‌بیوتیک طبیعی در بدن انسان عمل می‌کنند. این کشف منجر به توسعه کدام فناوری جدید شد؟,"['مواد مصنوعی که مشابه پپتیدهای انسانی هستند', 'آنتی\u200cبیوتیک\u200cهایی که می\u200cتوانند از طریق پوست جذب شوند', 'باکتری\u200cهایی که به ارگانیسم\u200cهای مقاوم به آنتی\u200cبیوتیک حمله می\u200cکنند', 'آنتی\u200cبیوتیک\u200cهایی که در پاسخ به ایمنی باکتری\u200cها سازگار می\u200cشوند']",A,کشف پپتیدهای طبیعی بدن انسان منجر به ساخت مواد مصنوعی مشابه شد.,A,0.9895407557487488,A,0.9986546039581299,True,True,True,True,[9.8954076e-01 6.6642184e-03 2.2803701e-04 3.5670991e-03],[9.9865460e-01 1.2302165e-03 2.3247452e-05 9.1945447e-05]
1639,پیشرفت‌های فناوری در صنعت چوب‌بری اثرات منفی و مثبتی بر اکوسیستم‌های جنگلی داشته است. محتمل‌ترین اثر منفی تکنیک‌های مؤثرتر چوب‌بری چیست؟,"['افزایش زمان مورد نیاز برای حمل و نقل چوب.', 'محیط\u200cهای کاری امن\u200cتر برای کارگران چوب\u200cبری.', 'تغییر در ترکیب شیمیایی و فیزیکی زمین و آب.', 'کاهش هزینه چوب و محصولات کاغذی.']",C,تغییرات زیست‌محیطی ناشی از چوب‌بری مکانیزه,C,0.9934377074241638,C,0.9925857186317444,True,True,True,False,[5.9564351e-03 4.3148271e-04 9.9343771e-01 1.7433477e-04],[6.79331040e-03 5.07726916e-04 9.92585719e-01 1.13289185e-04]
1640,کدام یک از این موارد در خلال فتوسنتز تولید می‌شود؟,"['اسید آمینه', 'گلوکز', 'گلیسرول', 'دی\u200cاکسید کربن']",B,محصول اصلی فتوسنتز قند است,B,0.9537076950073242,B,0.99754399061203,True,True,True,True,[0.00813915 0.9537077  0.00110151 0.03705155],[8.0589845e-04 9.9754399e-01 1.4448963e-04 1.5056166e-03]
1641,یک دانش آموز جرم یک نمونه را روی ترازوی سه میله‌ای تعیین می‌کند. قبل از تعیین جرم نمونه بعدی، دانش آموز چه کاری باید انجام دهد؟,"['ارتفاع سینی را تنظیم کند', 'همه سوارها را به صفر جابه\u200cجا کند', 'میله\u200cها را به سرعت بالا و پایین ببرد', 'محل نشانه\u200cهای جرم را تنظیم کند']",B,تنظیم به صفر,B,0.6312692761421204,A,0.3856048583984375,True,False,False,False,[0.33657676 0.6312693  0.00084743 0.03130652],[0.5610517  0.38560486 0.00156362 0.05177982]
1642,فیلیپه یک مدل بصری از یک اکوسیستم دهانه رودخانه روی یک پوستر درست کرد. او آب اقیانوس را آبی و آب رودخانه را زرد رنگ کرد. بهترین رنگ برای نمایش بصری دهانه رودخانه چیست؟,"['زرد', 'آبی', 'نارنجی', 'سبز']",D,رنگ ترکیبی [MASK] و [MASK],A,0.7590211629867554,A,0.06278121471405029,False,False,False,False,[0.75902116 0.14887744 0.01241305 0.07968836],[0.5956516  0.31882936 0.02273785 0.06278121]
1643,سؤال: کدام ترتیب مراحل چرخه زندگی یک گیاه را نشان می‌دهد؟,"['الف) گیاه جوان -> دانه -> گیاه بالغ', 'ب) دانه -> گیاه بالغ -> گیاه جوان', 'ج) گیاه بالغ -> گیاه جوان -> دانه', 'د) دانه -> گیاه جوان -> گیاه بالغ']",D,دانه ابتدا رشد می‌کند,D,0.9514409303665161,D,0.9440199732780457,True,True,True,False,[4.7092710e-02 1.2549782e-03 2.1137283e-04 9.5144093e-01],[5.3257961e-02 2.3399917e-03 3.8199313e-04 9.4401997e-01]
1644,عناصر خاصی با خواص شیمیایی و فیزیکی مشابه در یک ستون در جدول تناوبی عناصر یافت می‌شوند. این مواد شیمیایی,"['در همان دوره قرار دارند.', 'در همان خانواده قرار دارند.', 'تعداد الکترون\u200cهای یکسانی دارند.', 'دارای شماره جرمی یکسان هستند.']",B,در یک خانواده قرار دارند.,B,0.8528793454170227,B,0.9080373644828796,True,True,True,True,[0.13028337 0.85287935 0.01230908 0.00452826],[8.4460638e-02 9.0803736e-01 6.9329510e-03 5.6909129e-04]
1645,امروزه بسیاری از خودروها برای به دست آوردن مصرف سوخت بهتر نسبت به خودروهای ساخته شده در گذشته طراحی شده‌اند. این تغییر ناشی از نیاز به,"['بازیافت مواد', 'بهبود ایمنی', 'تولید مواد شیمیایی', 'صرفه\u200cجویی در منابع']",D,صرفه جویی در منابع سوخت,A,0.4497087597846985,D,0.7288024425506592,False,True,True,True,[0.44970876 0.2397733  0.00264291 0.307875  ],[2.6706618e-01 3.7798483e-03 3.5158067e-04 7.2880244e-01]
1646,کدام یک از این موارد بهترین توضیح را برای تأثیر بزرگ اقیانوس‌ها بر آب و هوا در قاره‌ها ارائه می‌دهد؟,"['موج\u200cهای اقیانوس راحت\u200cتر از سنگ\u200cهای قاره\u200cای حرکت می\u200cکنند.', 'اقیانوس\u200cها تنوع بیشتری از موجودات نسبت به قاره\u200cها دارند.', 'اقیانوس\u200cها بیشتر از قاره\u200cها حرارت را ذخیره و انتقال می\u200cدهند.', 'آب اقیانوس\u200cها نمک بیشتری نسبت به بیشتر آب\u200cهای دریاچه\u200cای قاره\u200cای دارد.']",C,ذخیره و انتقال حرارت بیشتر,C,0.9847338795661926,C,0.9917214512825012,True,True,True,True,[0.01259118 0.0015038  0.9847339  0.00117116],[7.4836714e-03 4.2219987e-04 9.9172145e-01 3.7259006e-04]
1647,کدامیک نشان‌دهنده این است که مجموعه‌ای از فسیل‌ها نمایانگر تحولات اسب هستند؟,"['همه فسیل\u200cها در لایه\u200cهای مشابه سنگ مانند فسیل\u200cهای اسب یافت شده\u200cاند.', 'همه فسیل\u200cها کاملاً شبیه به استخوان\u200cهای اسب هستند.', 'همه فسیل\u200cها ساختارهای مشابهی با اسب\u200cهای امروزی دارند.', 'همه فسیل\u200cها در همان مکان زمین که اسب\u200cها قرار دارند، واقع شده\u200cاند.']",C,شباهت تدریجی ساختارها در لایه‌های مختلف,C,0.7708736062049866,A,0.1294674426317215,True,False,False,False,[0.22042805 0.00676117 0.7708736  0.00193711],[0.8508551  0.01570618 0.12946744 0.00397114]
1648,باران شدید می‌تواند باعث شود خاک سریعاً به سمت پایین سرازیر شود. این تغییر را چه می‌نامند؟,"['هاریکن', 'سیل', 'زمین لغزش', 'زمین\u200cلرزه']",C,حرکت توده خاک به سمت پایین,C,0.8238207101821899,B,0.34081482887268066,True,False,False,False,[0.11192838 0.05991094 0.8238207  0.00433993],[0.09688521 0.559718   0.34081483 0.0025819 ]
1649,کدام ویژگی صفتی است که از گیاهان والد به فرزندان آن‌ها منتقل نمی‌شود؟,"['شکل برگ', 'رنگ گل', 'ارتفاع گیاه', 'نرخ بقا']",D,صفتی که تحت تأثیر محیط است,B,0.41687503457069397,D,0.35572588443756104,False,True,True,True,[0.19691782 0.41687503 0.01831621 0.36789092],[0.21575865 0.313927   0.11458856 0.35572588]
1650,بسیاری از حیوانات به گیاهان برای ___ وابسته هستند.,"['پناهگاه', 'گرده\u200cافشانی', 'انتشار دانه', 'نور خورشید']",A,کمک به تولید مثل,C,0.9596294164657593,C,0.004073427990078926,False,False,False,False,[0.02537424 0.00933466 0.9596294  0.00566176],[4.073428e-03 6.649688e-04 9.947901e-01 4.715335e-04]
1651,یک نمونه از تغییر حالت یک جامد به مایع چیست؟,"['بخار به آب تبدیل می\u200cشود.', 'آب به بخار تبدیل می\u200cشود.', 'یخ به آب تبدیل می\u200cشود.', 'آب به یخ تبدیل می\u200cشود.']",C,ذوب یخ به آب,C,0.9645305275917053,C,0.9949837923049927,True,True,True,True,[0.02025416 0.01392047 0.9645305  0.00129481],[4.0032296e-03 7.4052304e-04 9.9498379e-01 2.7242320e-04]
1652,دانش‌آموزی به سرعت کف دست‌های خود را به هم می‌مالد. کدام توالی به‌درستی تحولات انرژی را که رخ می‌دهد توصیف می‌کند؟,"['شیمیایی -> مکانیکی -> حرارت', 'مکانیکی -> حرارت -> شیمیایی', 'حرارت -> مکانیکی -> شیمیایی', 'مکانیکی -> هسته\u200cای -> حرارت']",A,انرژی شیمیایی بدن به انرژی مکانیکی و سپس به حرارت تبدیل می‌شود.,A,0.8022906184196472,A,0.9998080134391785,True,True,True,True,[0.8022906  0.07520994 0.10942982 0.01306953],[9.9980801e-01 5.4114375e-05 5.4114375e-05 8.3813982e-05]
1653,چه چیزی باعث می‌شود که یک کشتی حامل بار سنگین بیشتر از یک کشتی مشابه حامل بار سبک در همان سرعت به توقف برسد؟,"['افزایش اصطکاک', 'زخامت بیشتر', 'شتاب بیشتر', 'سرعت بیشتر ثابت']",B,بار بیشتر، اصطکاک را افزایش می‌دهد.,A,0.799066960811615,A,0.0036137020215392113,False,False,False,False,[0.79906696 0.12206315 0.05765855 0.0212114 ],[9.9418193e-01 3.6137020e-03 2.7008535e-04 1.9342753e-03]
1654,یک ظرف با مخلوطی از شن و یک ماده ناشناس پر شده است. دانش آموز برای تعیین اینکه آیا ذرات آهن در مخلوط وجود دارد یا خیر، چه کاری باید انجام دهد؟,"['مخلوط را حرارت دهد', 'مخلوط را فیلتر کند', 'آب به مخلوط اضافه کند', 'یک آهنربا را از میان مخلوط بکشاند']",D,آهنربا به ذرات آهن جذب می‌شود.,B,0.9012346267700195,D,0.9019473195075989,False,True,True,True,[0.02726813 0.9012346  0.00608434 0.06541286],[2.4224598e-02 7.3460191e-02 3.6783112e-04 9.0194732e-01]
1655,کدام یک از موارد زیر یک قاعده ایمنی مهم است که هنگام استفاده از مواد شیمیایی باید رعایت شود؟,"['موهای بلند را به عقب ببندید.', 'تمام مواد شیمیایی را در یخچال نگه دارید.', 'تمام لوله های آزمایش و بطری ها را به درستی برچسب گذاری کنید.', 'فندک های خاموش شده را به درستی دور بریزید.']",C,برچسب زدن صحیح اهمیت دارد.,C,0.7295536994934082,C,0.9910643100738525,True,True,True,True,[0.12677743 0.12677743 0.7295537  0.01689146],[5.8930842e-03 2.7836957e-03 9.9106431e-01 2.5892403e-04]
1656,یک دانش‌آموز به بررسی وقوع لاله‌های گوش پیوسته در مقابل لاله‌های گوش جدا پرداخته است. کدام عنوان ممکن است بهترین بازتاب‌دهنده محتوای گزارش باشد؟,"['هم\u200cراستایی انواع لاله\u200cهای گوش', 'نوع لاله گوش و زیست\u200cشناسی', 'قابلیت وراثتی انواع لاله\u200cهای گوش', 'نوع لاله گوش و تشکیل پروتئین']",C,قابلیت وراثت صفت,A,0.8119102716445923,C,0.9894019961357117,False,True,True,True,[0.8119103  0.05881459 0.01939499 0.1098801 ],[9.5867505e-03 7.3925080e-04 9.8940200e-01 2.7195516e-04]
1657,کدام جمله مثالی از چگونگی تغییر انسان‌ها در محیط طبیعی است؟,"['باد و باران، گیاهان گندم را نابود می\u200cکنند.', 'انرژی خورشید به گیاه گندم کمک می\u200cکند تا رشد کند.', 'یک جنگل برای ایجاد فضایی برای کشت گندم پاک\u200cسازی می\u200cشود.', 'بذرهای گیاه گندم توسط باد پراکنده می\u200cشوند.']",C,تغییر محیط توسط انسان,C,0.7000377774238586,C,0.9446890354156494,True,True,True,True,[0.2565255  0.01639913 0.7000378  0.02703759],[0.05329571 0.00097614 0.94468904 0.0010391 ]
1658,دانشمندان توانسته‌اند ژن‌هایی از یک عنکبوت را به ژنوم یک بز خانگی وارد کنند. وقتی بز بالغ می‌شود، شیری تولید می‌کند که حاوی پروتئینی است که در تارهای عنکبوت وجود دارد. این پروتئین سپس می‌تواند استخراج شده و برای ساخت مواد قوی اما سبک برای جلیقه‌های ضد گلوله، اتومبیل‌ها و هواپیماها استفاده شود. این تغییر هیچ دردی برای بز ایجاد نمی‌کند، اما برخی از مردم فکر می‌کنند که اضافه کردن ژن‌ها از ژنوم یک حیوان به حیوان دیگری درست نیست. کدام کلمه بهترین توصیف را از این نگرانی ارائه می‌دهد؟,"['اقتصادی', 'زیست\u200cشناسی', 'اخلاقی', 'عملی']",C,نگرانی از نوع ارزشی,C,0.9888774752616882,C,0.9875680208206177,True,True,True,False,[0.00590309 0.00405713 0.9888775  0.00116239],[8.0578886e-03 4.0517612e-03 9.8756802e-01 3.2235612e-04]
1659,یک پردیس کالج به قدری فضای پارکینگ کمی دارد که ماشین‌ها معمولاً در ساعات کلاس در انتظار پارک شدن صف می‌بندند. کدام یک از گزینه‌های زیر بهترین راه حل کالج برای نیاز به فضاي پاركينگ بيشتر را با استفاده از مدل سيستم‌های جهانی توصیف می‌کند؟,"['کالج می\u200cتواند یک پارکینگ اضافی بسازد، داده\u200cهای مربوط به پارکینگ را جمع\u200cآوری کند و سپس از دیدگاه\u200cهای جامعه استفاده کند.', 'کالج می\u200cتواند در ساعات شلوغ دسترسی به پارکینگ\u200cها را محدود کند، مأموران امنیتی استخدام کند تا به محدود کردن پارک کمک کنند و سپس داده\u200cهای مربوط به پارکینگ را جمع\u200cآوری کند.', 'کالج می\u200cتواند داده\u200cهای مربوط به پارکینگ را جمع\u200cآوری کند، از دیدگاه\u200cهای جامعه استفاده کند، یک پارکینگ اضافی بسازد و سپس داده\u200cهای بیشتری درباره پارکینگ جمع\u200cآوری کند.', 'کالج می\u200cتواند مأموران امنیتی استخدام کند تا به محدود کردن پارک کمک کنند، داده\u200cهای مربوط به پارکینگ را جمع\u200cآوری کند، از دیدگاه\u200cهای جامعه استفاده کند و سپس داده\u200cهای بیشتری جمع\u200cآوری کند.']",C,جمع‌آوری داده‌ها، ارزیابی نیازها، طراحی و پیاده‌سازی راه حل، و سپس ارزیابی مجدد.,B,0.45500683784484863,C,0.9108515977859497,False,True,True,True,[0.2759756  0.45500684 0.24354762 0.02546997],[0.0457043  0.04033391 0.9108516  0.00311022]
1660,در کدام بخش از جدول تناوبی مواد براق و انعطاف‌پذیر که در ساخت جواهرات استفاده می‌شوند، یافت می‌شوند؟,"['گروه ۱ (۱A)', 'گروه ۴ (۴A)', 'گروه ۱۱ (۱B)', 'گروه ۱۷ (۷A)']",C,فلزات گرانبها در گروه ۱۱ قرار دارند.,C,0.4482780694961548,C,0.9901753067970276,True,True,True,True,[0.21175157 0.10002436 0.44827807 0.23994596],[0.00767914 0.00110628 0.9901753  0.00103926]
1661,تغییر ناگهانی در آب و هوا در یک مکان خاص عمدتاً به سبب کدام یک است؟,"['ورود یک توده هوایی', 'زلزله\u200cای شدید', 'توده آب دریا', 'خورشیدگرفتگی']",A,ورود توده هوای جدید,A,0.5825413465499878,A,0.489976704120636,True,True,True,False,[0.58254135 0.40194145 0.00165553 0.01386155],[0.4899767  0.4899767  0.00698914 0.01305744]
1662,سوال: ساقه‌ها برای گیاهان چه کار می‌کنند؟,"['الف) آب را جذب می\u200cکنند', 'ب) غذا تولید می\u200cکنند', 'پ) حمایت فراهم می\u200cکنند', 'ت) گرده\u200cافشان\u200cها را جذب می\u200cکنند']",C,حمایت از ساختار,A,0.618588924407959,C,0.9115597605705261,False,True,True,True,[0.6185889  0.04516188 0.15763046 0.17861871],[0.05827406 0.01320746 0.91155976 0.01695872]
1663,هر دو یوگلنا و ولواکس به عنوان پروتیست‌های شبیه به گیاه طبقه‌بندی می‌شوند. اما ولواکس ساختارهای مشترک بیشتری با گیاهان نسبت به یوگلنا دارد. کدام ساختار که در سلول‌های گیاهی یافت می‌شود، همچنین در ولواکس وجود دارد ولی در یوگلنا وجود ندارد؟,"['نقطه چشمی', 'دیواره سلولی', 'کلروپلاست', 'واکول مرکزی']",B,[MASK] موجود در گیاهان,C,0.7375731468200684,C,0.24206596612930298,False,False,False,False,[0.07834935 0.16457482 0.73757315 0.0195027 ],[0.0890511  0.24206597 0.65543824 0.01344471]
1664,کدام تغییر به زیستگاه سنجاب آسیب می‌زند؟,"['رشد گیاهان جدید', 'تغییر فصل\u200cها', 'قطع درختان برای ساخت خانه\u200cها', 'کاشت نهال\u200cهای کاج']",C,از بین رفتن درختان,C,0.9583266377449036,C,0.976138710975647,True,True,True,True,[0.02543897 0.01383093 0.95832664 0.00240346],[0.02053799 0.00216469 0.9761387  0.00115867]
1665,دانش‌آموزان در حال مطالعه فرایند فتوسنتز در گیاهان هستند. کدامیک از موارد زیر محصول فتوسنتز است؟,"['دی\u200cاکسید کربن', 'نیتروژن', 'کلرید سدیم', 'شکر']",D,تبدیل انرژی نور به [MASK],A,0.5213925838470459,D,0.9410491585731506,False,True,True,True,[0.5213926  0.01770223 0.00077778 0.46012732],[0.04703545 0.01049503 0.00142035 0.94104916]
1666,کدام یک از موارد زیر تغییر آب از حالت مایع به حالت جامد را توصیف می‌کند؟,"['تشکیل یخ روی دریاچه', 'تشکیل شبنم روی چمن', 'ذوب شدن برف به یک چاله آب', 'تبخیر آب از حوض']",A,یخ زدن آب مایع,A,0.9492519497871399,A,0.9980656504631042,True,True,True,True,[9.4925195e-01 2.6429221e-03 4.7584649e-02 5.2042224e-04],[9.9806565e-01 1.0232732e-03 7.0328469e-04 2.0789057e-04]
1667,تولیدکنندگان می‌توانند از فتوسنتز برای جذب انرژی برای شبکه‌های غذایی در بیشتر اکوسیستم‌ها استفاده کنند. در کدام اکوسیستم تولیدکنندگان باید انرژی را از گازهایی مانند متان و سولفید هیدروژن جذب کنند؟,"['صخره مرجانی', 'بیابان مرتفع', 'خندق اقیانوسی', 'جنگل همیشه\u200cسبز']",C,کمبود نور خورشید در خندق,C,0.7903298139572144,C,0.8826252222061157,True,True,True,True,[0.17669117 0.0268856  0.7903298  0.00609346],[0.09339211 0.01810489 0.8826252  0.0058778 ]
1668,سیاره‌ها مدار می‌زنند,"['زمین.', 'ماه.', 'کهکشان.', 'خورشید.']",D,حول یک ستاره مرکزی,C,0.783572256565094,C,0.0013898180332034826,False,False,False,False,[0.07274136 0.13589875 0.78357226 0.00778762],[0.0758815  0.00549684 0.91723186 0.00138982]
1669,دانش‌آموزان یک تحقیق طراحی می‌کنند تا تأثیر سطوح مختلف بر سرعت یک توپ که از شیب پایین می‌لغزد را مطالعه کنند. کدام یک از این موارد متغیر مستقل است؟,"['زمان برای پایین\u200cآمدن از شیب', 'جرم توپ', 'قطر توپ', 'نوع سطح روی شیب']",D,نوع سطح شیب عامل تغییر,B,0.8338468074798584,D,0.9193485975265503,False,True,True,True,[7.7711463e-02 8.3384681e-01 3.8308545e-04 8.8058628e-02],[4.0157370e-02 4.0157370e-02 3.3674005e-04 9.1934860e-01]
1670,گاهی اوقات، شهاب‌سنگ‌های بزرگ به جو زمین وارد شده و به سطح زمین می‌رسند. دانشمندان نقاط احتمال برخورد را زمانی شناسایی می‌کنند که آنها پیدا کنند,"['رسوبات کربن.', 'مواد آتشفشانی.', 'گسل\u200cهای لغزشی.', 'دهانه\u200cهای کاسه\u200cای.']",D,دهانه‌های برخوردی کاسه‌ای شکل,B,0.7459230422973633,D,0.8526884913444519,False,True,True,True,[0.12861326 0.74592304 0.0119629  0.11350081],[0.07962281 0.0620103  0.00567843 0.8526885 ]
1671,سال‌هاست که دانشمندان در لایه‌های سنگی در تمامی نقاط جهان فسیل‌هایی یافته‌اند. در نهایت، دانشمندان کشف کردند که بسیاری از لایه‌های سنگی الگوی مشابهی را نشان می‌دهند که بر اساس آن فسیل‌های قدیمی‌تر در لایه‌های عمیق‌تر و فسیل‌های جوان‌تر در لایه‌های سطحی‌تر قرار دارند. این کشف نمونه‌ای از این است که چگونه دانش علمی در حال تغییر است,"['فسیل\u200cها به روش\u200cهای مختلف حفظ می\u200cشوند.', 'نتایج درباره فسیل\u200cها به سوالات تجدید نظر می\u200cشود.', 'فسیل\u200cها در مناطق مختلف تشکیل می\u200cشوند.', 'مدارک جدید فسیل بازبینی می\u200cشود.']",D,نتایج قبلی با شواهد جدید تغییر می‌کند.,B,0.9888848066329956,B,0.02815273031592369,False,False,False,False,[8.5680718e-03 9.8888481e-01 9.2254217e-05 2.4547935e-03],[3.1901222e-02 9.3960243e-01 3.4348713e-04 2.8152730e-02]
1672,دو دختر در انتهای مخالف یک طناب ضخیم کش می‌آورند. هر دو دختر با نیروی یکسان اما در جهت‌های مخالف به طناب کشیده‌اند. اگر هر دو دختر به کشیدن با همان نیرو ادامه دهند، احتمالاً چه اتفاقی خواهد افتاد؟,"['یک دختر دیگری را به سمت خود می\u200cکشد.', 'هر دو دختر در همان مکان باقی می\u200cمانند.', 'نیروی جاذبه باعث می\u200cشود طناب آویزان شود.', 'طناب پاره خواهد شد.']",B,نیروهای وارد شده خنثی می‌شوند.,B,0.6454444527626038,B,0.9540688991546631,True,True,True,True,[0.12759298 0.64544445 0.09936951 0.12759298],[0.04224763 0.9540689  0.00207078 0.00161272]
